       sample #	     V5	   MLII
           3826	    987	   1021
           3827	    988	   1019
           3828	    988	   1019
           3829	    989	   1023
           3830	    990	   1023
           3831	    992	   1023
           3832	    988	   1022
           3833	    988	   1020
           3834	    983	   1023
           3835	    988	   1025
           3836	    991	   1026
           3837	    992	   1021
           3838	    988	   1019
           3839	    983	   1021
           3840	    985	   1020
           3841	    986	   1021
           3842	    986	   1026
           3843	    989	   1023
           3844	    987	   1017
           3845	    985	   1018
           3846	    987	   1019
           3847	    988	   1022
           3848	    991	   1022
           3849	    991	   1020
           3850	    987	   1015
           3851	    986	   1014
           3852	    982	   1017
           3853	    985	   1021
           3854	    989	   1022
           3855	    991	   1022
           3856	    989	   1017
           3857	    987	   1017
           3858	    986	   1019
           3859	    989	   1020
           3860	    986	   1023
           3861	    987	   1021
           3862	    985	   1019
           3863	    983	   1016
           3864	    984	   1017
           3865	    986	   1022
           3866	    989	   1025
           3867	    991	   1025
           3868	    988	   1019
           3869	    986	   1018
           3870	    988	   1018
           3871	    988	   1021
           3872	    995	   1023
           3873	    997	   1024
           3874	    996	   1025
           3875	    995	   1025
           3876	    996	   1024
           3877	    997	   1028
           3878	    999	   1029
           3879	   1001	   1029
           3880	    999	   1029
           3881	    997	   1027
           3882	    997	   1031
           3883	    999	   1037
           3884	   1003	   1037
           3885	   1003	   1035
           3886	    999	   1032
           3887	    998	   1029
           3888	    998	   1031
           3889	    996	   1030
           3890	    998	   1031
           3891	    995	   1033
           3892	    994	   1029
           3893	    990	   1030
           3894	    989	   1031
           3895	    993	   1031
           3896	    994	   1030
           3897	    995	   1030
           3898	    994	   1030
           3899	    991	   1028
           3900	    991	   1031
           3901	    995	   1033
           3902	    995	   1035
           3903	    997	   1032
           3904	    998	   1030
           3905	    996	   1026
           3906	    994	   1026
           3907	    995	   1023
           3908	    991	   1023
           3909	    989	   1023
           3910	    985	   1023
           3911	    980	   1021
           3912	    977	   1023
           3913	    984	   1025
           3914	    985	   1025
           3915	    988	   1025
           3916	    984	   1023
           3917	    983	   1022
           3918	    982	   1024
           3919	    985	   1026
           3920	    986	   1025
           3921	    986	   1024
           3922	    986	   1022
           3923	    981	   1021
           3924	    981	   1019
           3925	    985	   1023
           3926	    986	   1023
           3927	    987	   1022
           3928	    983	   1019
           3929	    982	   1017
           3930	    979	   1019
           3931	    981	   1025
           3932	    986	   1027
           3933	    986	   1024
           3934	    985	   1021
           3935	    980	   1019
           3936	    978	   1020
           3937	    982	   1023
           3938	    979	   1025
           3939	    980	   1023
           3940	    979	   1022
           3941	    979	   1021
           3942	    983	   1026
           3943	    986	   1032
           3944	    988	   1035
           3945	    990	   1039
           3946	    991	   1040
           3947	    992	   1047
           3948	    995	   1061
           3949	   1001	   1073
           3950	   1008	   1083
           3951	   1009	   1093
           3952	   1001	   1107
           3953	    986	   1129
           3954	    976	   1159
           3955	    966	   1192
           3956	    957	   1221
           3957	    945	   1247
           3958	    924	   1271
           3959	    908	   1299
           3960	    904	   1334
           3961	    913	   1375
           3962	    936	   1409
           3963	    960	   1417
           3964	    981	   1399
           3965	   1006	   1345
           3966	   1019	   1257
           3967	   1022	   1161
           3968	    999	   1093
           3969	    956	   1052
           3970	    918	   1025
           3971	    902	   1014
           3972	    903	   1011
           3973	    912	   1018
           3974	    929	   1021
           3975	    946	   1020
           3976	    959	   1020
           3977	    972	   1012
           3978	    977	   1016
           3979	    982	   1015
           3980	    988	   1016
           3981	    987	   1009
           3982	    989	   1004
           3983	    985	   1002
           3984	    985	   1001
           3985	    989	   1002
           3986	    994	   1004
           3987	    993	   1002
           3988	    988	    998
           3989	    991	    997
           3990	    992	    997
           3991	    996	   1001
